Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
1990-01-02,1.1857174634933472,1.1920073568678318,1.1196695518166477,1.1259594451911323,27213600
1990-01-03,1.1857174634933472,1.1920073568678318,1.1731365249602035,1.1888624101805894,15921600
1990-01-04,1.1794270277023315,1.1920073907004554,1.1637011420355994,1.1857174971474451,16406400
1990-01-05,1.1668457984924316,1.1825710965933343,1.1605553337170649,1.1699907429342769,10651200
1990-01-08,1.1825720071792603,1.1825720071792603,1.1605562273507386,1.1605562273507386,8011200
1990-01-09,1.1511204242706299,1.182571610018967,1.147975478463374,1.176281718404455,10766400
1990-01-10,1.1511204242706299,1.1574108917770676,1.1322495976432425,1.1511204242706299,16468800
1990-01-11,1.1637006998062134,1.1762816339154354,1.16055575422485,1.1637006998062134,10605600
1990-01-12,1.1196694374084473,1.1448301601196293,1.1165239151505284,1.1448301601196293,20580000
1990-01-15,1.1039438247680664,1.1259596065173332,1.0976533546002032,1.1102342949359296,14860800
1990-01-16,1.1228142976760864,1.1228142976760864,1.0819276944866103,1.085072640611344,23407200
1990-01-17,1.1102336645126343,1.1228140218126945,1.094507785968677,1.1165235552167432,12763200
1990-01-18,1.091362714767456,1.094507659756855,1.0599109613063624,1.094507659756855,29606400
1990-01-19,1.0945075750350952,1.113378395294321,1.0850721649054824,1.0976525197810556,17150400
1990-01-22,1.0662026405334473,1.097653853894774,1.063057691965044,1.0882184322971329,14575200
1990-01-23,1.0662026405334473,1.0787830106994918,1.0662026405334473,1.0724931135626852,16500000
1990-01-24,1.0724916458129883,1.078781534341819,1.0347500110734302,1.0441854197583198,20455200
1990-01-25,1.0536212921142578,1.0882174219226048,1.0504757705739378,1.0724921177885915,10888800
1990-01-26,1.0599113702774048,1.0756372530758465,1.0473310095738504,1.0567664240745158,14188800
1990-01-29,1.0662026405334473,1.0693475891018505,1.047331797338165,1.0599121675042094,8937600
1990-01-30,1.056766152381897,1.0756369765315736,1.0441857949127291,1.0724920311372443,14647200
1990-01-31,1.0724916458129883,1.0724916458129883,1.0441854197583198,1.0567657727076245,15837600
1990-02-01,1.0599113702774048,1.0724923068729575,1.0567664240745158,1.066201838575181,9907200
1990-02-02,1.056766152381897,1.0693465098510646,1.0441857949127291,1.0473307403070586,9153600
1990-02-05,1.05047607421875,1.059911489783266,1.0410406586542342,1.05047607421875,10692000
1990-02-06,1.0473307371139526,1.0504756824986936,1.0316048584065505,1.041040270452622,12777600
1990-02-07,1.0756374597549438,1.0756374597549438,1.0316053249939217,1.0378957945003846,10392000
1990-02-08,1.0693471431732178,1.0819280839853134,1.0662021959162895,1.0787825608361938,10399200
1990-02-09,1.0976526737213135,1.0976526737213135,1.0662014941756448,1.0693464393626682,11865600
1990-02-12,1.0787822008132935,1.0976530298414677,1.0724923083985682,1.0976530298414677,6151200
1990-02-13,1.0819275379180908,1.0819275379180908,1.0630567121165653,1.0756370706869487,6276000
1990-02-14,1.0819275379180908,1.0882174292573321,1.072492125017328,1.0819275379180908,5726400
1990-02-15,1.0945075750350952,1.0945075750350952,1.0756367547758694,1.0756367547758694,6580800
1990-02-16,1.0787822008132935,1.0976530298414677,1.075637254605931,1.0976530298414677,18040800
1990-02-20,1.05047607421875,1.0630570122328136,1.03789571209675,1.0630570122328136,14318400
1990-02-21,1.0473307371139526,1.0504756824986936,1.0316048584065505,1.0316048584065505,16320000
1990-02-22,1.0316050052642822,1.050475832042848,1.0284600594318316,1.0441859403779465,14870400
1990-02-23,1.022169589996338,1.0284600575416085,1.0158796983429965,1.022169589996338,13118400
1990-02-26,1.0536212921142578,1.0536212921142578,1.0158796407655908,1.0158796407655908,14872800
1990-02-27,1.088217854499817,1.088217854499817,1.0567666578377357,1.0630571275270022,20901600
1990-02-28,1.1070884466171265,1.1196693832562759,1.0850726713366154,1.0882176175504026,22492800
1990-03-01,1.1228142976760864,1.135394658067006,1.1039434691437153,1.1070884152684493,22087200
1990-03-02,1.13539457321167,1.1448299867726863,1.1259591596506533,1.1259591596506533,15000000
1990-03-05,1.1291050910949707,1.1479759250637327,1.1291050910949707,1.1385405080793518,16224000
1990-03-06,1.1511204242706299,1.1511204242706299,1.1228141843295487,1.1291046518359866,16317600
1990-03-07,1.1385397911071777,1.1574106131924249,1.1353942701651116,1.1479752021498013,11316000
1990-03-08,1.1605557203292847,1.1668461872001745,1.1385399501189724,1.1448298410979945,11100000
1990-03-09,1.1605557203292847,1.1637006658187958,1.151120307968884,1.154265253458395,12612000
1990-03-12,1.1699916124343872,1.1699916124343872,1.1511207799757681,1.1542657267548366,9036000
1990-03-13,1.1542649269104004,1.1668458570929643,1.1511199823106117,1.1605553920016825,10977600
1990-03-14,1.1637006998062134,1.1699911668608243,1.1511203415888756,1.1542652871702388,10812000
1990-03-15,1.1699916124343872,1.179427028663697,1.1637011429841464,1.1699916124343872,15398400
1990-03-16,1.1888620853424072,1.192007031170342,1.1731362044188751,1.1762817261387393,32486400
1990-03-19,1.1906263828277588,1.1937759958244794,1.1685779383575814,1.174877164351023,12832800
1990-03-20,1.1811772584915161,1.1969264808536393,1.171727840423584,1.187477062785707,14834400
1990-03-21,1.1843266487121582,1.187476838637979,1.1748772324278947,1.1748772324278947,9045600
1990-03-22,1.155977725982666,1.184325958309867,1.1528281146395092,1.1780267356235534,11983200
1990-03-23,1.1717276573181152,1.1748772705996675,1.1559784374171174,1.1622782407268402,8032800
1990-03-26,1.178026795387268,1.1969256178975114,1.1748766071380325,1.178026795387268,10603200
1990-03-27,1.1906263828277588,1.1969261855677662,1.174877164351023,1.174877164351023,9415200
1990-03-28,1.196926236152649,1.2000758492824797,1.1906264331463972,1.196926236152649,8162400
1990-03-29,1.1937761306762695,1.1969263207754093,1.1874769039712525,1.1937761306762695,7053600
1990-03-30,1.1906263828277588,1.200075798564487,1.1843265800877512,1.1937759958244794,9804000
1990-04-02,1.1874767541885376,1.190626367143769,1.1780273385762854,1.184326564486748,8066400
1990-04-03,1.2000752687454224,1.2063750687041426,1.1843260572217778,1.1874762455742933,8416800
1990-04-04,1.2063755989074707,1.2158250146254235,1.1937759934524907,1.2032254091704433,15355200
1990-04-05,1.218973994255066,1.218973994255066,1.2032247839926795,1.2063749720929158,10946400
1990-04-06,1.218973994255066,1.2315730164172158,1.218973994255066,1.222123605609037,14606400
1990-04-09,1.2284234762191772,1.2378728875747094,1.2189740648636451,1.2221236764000563,12228000
1990-04-10,1.2347241640090942,1.2410233916121027,1.2284243596593725,1.2315739734608768,9993600
1990-04-11,1.259921669960022,1.259921669960022,1.2410228420268894,1.24417303118005,20436000
1990-04-12,1.2945696115493774,1.297719223708236,1.2599215708162832,1.2630717597215544,26227200
1990-04-16,1.2882696390151978,1.3071684629457205,1.2851200272755559,1.2945694392408174,17229600
1990-04-17,1.2725214958190918,1.2756711087770958,1.2662216931565247,1.2725214958190918,15278400
1990-04-18,1.2441737651824951,1.2725220238062978,1.2347243456412276,1.2725220238062978,15007200
1990-04-19,1.2410229444503784,1.2567721612766147,1.2378733317837334,1.2378733317837334,16833600
1990-04-20,1.2378731966018677,1.2567720240309037,1.2221239814955234,1.2378731966018677,24213600
1990-04-23,1.225273847579956,1.23472325880359,1.209524636625136,1.2315730705648515,12568800
1990-04-24,1.2158247232437134,1.23472355015037,1.2158247232437134,1.2284237489326755,8436000
1990-04-25,1.2441737651824951,1.2473233794473182,1.2221247350883386,1.2221247350883386,10773600
1990-04-26,1.2378731966018677,1.2504722226390776,1.2284237828873494,1.2473226103163857,13797600
1990-04-27,1.2158247232437134,1.244172963603698,1.209524922026019,1.2378731623860038,10346400
1990-04-30,1.2504726648330688,1.253622855016178,1.2095253831724664,1.2158251867920384,17584800
1990-05-01,1.266221284866333,1.2788203093823813,1.2599214842351225,1.2599214842351225,17155200
1990-05-02,1.2914199829101562,1.2914199829101562,1.2662213557216206,1.2662213557216206,18604800
1990-05-03,1.2536221742630005,1.300869233886652,1.2504719857905349,1.2914198219619217,38640000
1990-05-04,1.2756701707839966,1.2788197814261095,1.2536217427969354,1.2662207621115225,16905600
1990-05-07,1.2914199829101562,1.2914199829101562,1.2693709678402858,1.275670768824021,15590400
1990-05-08,1.2945696115493774,1.2945696115493774,1.275670785103401,1.2851201983263891,9660000
1990-05-09,1.2945696115493774,1.297719223708236,1.2819705861675306,1.2882698104852477,16317600
1990-05-10,1.310319423675537,1.3134690372714208,1.2914205886068837,1.2945702022027672,24103200
1990-05-11,1.3481168746948242,1.3544161008627382,1.3166184368689262,1.3197686266994653,26356800
1990-05-14,1.3733150959014893,1.3890643166842072,1.3418172310827035,1.344966844540587,29138400
1990-05-15,1.3481168746948242,1.3575662906932773,1.3449666848642852,1.3481168746948242,18424800
1990-05-16,1.335517406463623,1.3544162404076678,1.3292181796467022,1.3449668234356453,17762400
1990-05-17,1.3638662099838257,1.3638662099838257,1.3355179475817585,1.3355179475817585,13641600
1990-05-18,1.3701653480529785,1.3701653480529785,1.3481169025170827,1.3544161288149992,22087200
1990-05-21,1.4174115657806396,1.426860976219177,1.3670149023571865,1.3701645135879517,22492800
1990-05-22,1.414263367652893,1.4363118217910975,1.3859151080122794,1.4237127875330977,22144800
1990-05-23,1.4174115657806396,1.4205611770114046,1.4016623561343293,1.407962155342102,14452800
1990-05-24,1.4111124277114868,1.4237120320302366,1.407962815005056,1.4174122298708616,8635200
1990-05-25,1.3890645503997803,1.4079633878201854,1.3890645503997803,1.4048137738323672,9439200
1990-05-29,1.448909878730774,1.448909878730774,1.3890637854391228,1.3922133976924425,13790400
1990-05-30,1.4300106763839722,1.4489094984363873,1.4237114535306863,1.4457598870097441,15163200
1990-05-31,1.4205611944198608,1.4331607929898094,1.4174115831504985,1.4300106049741974,17740800
1990-06-01,1.4709590673446655,1.4741086799675587,1.4237119942687821,1.4300112195145684,28032000
1990-06-04,1.5276563167572021,1.5371057360840574,1.4772590291827838,1.4772590291827838,48201600
1990-06-05,1.5213555097579956,1.5339545349813097,1.5150557087731358,1.5213555097579956,33717600
1990-06-06,1.5245047807693481,1.5371043799199078,1.5119057583650646,1.5213551693548464,21794400
1990-06-07,1.5339553356170654,1.5560043621991853,1.5308057218539224,1.5339553356170654,25684800
1990-06-08,1.49930739402771,1.530805252236406,1.4772583742097463,1.5276556394394951,27463200
1990-06-11,1.5231481790542603,1.526301502477588,1.4600776686056633,1.488459311693631,21321600
1990-06-12,1.5704504251480103,1.5893715146076248,1.5263010239336343,1.5263010239336343,20452800
1990-06-13,1.5830646753311157,1.6051396699922076,1.5641435812935884,1.573604128312352,24187200
1990-06-14,1.5862187147140503,1.5988325860338504,1.5641437181218798,1.5893720381874963,19168800
1990-06-15,1.5830646753311157,1.595679122973444,1.5641435812935884,1.5672974819171532,37864800
1990-06-18,1.560990571975708,1.579911669817838,1.5515300230546432,1.5767583459861767,19296000
1990-06-19,1.560990571975708,1.5767583459861767,1.5515300230546432,1.557837248144047,16665600
1990-06-20,1.557837724685669,1.5704516012969723,1.5515304976668882,1.567298276500711,13516800
1990-06-21,1.5704504251480103,1.5736037475826707,1.5515293356883957,1.5578365579835425,13586400
1990-06-22,1.5452221632003784,1.6019854334088721,1.5389155181277756,1.5641432532698765,21765600
1990-06-25,1.5168406963348389,1.55152955778501,1.5105340505627414,1.5483762348989611,20157600
1990-06-26,1.5010740756988525,1.5326090488374151,1.5010740756988525,1.5263018232392513,16910400
1990-06-27,1.5326087474822998,1.535762070948283,1.4979198796524238,1.5010737805444219,18417600
1990-06-28,1.5546833276748657,1.5546833276748655,1.5326089062738515,1.5357622300665466,13744800
1990-06-29,1.573603868484497,1.5799110912642351,1.5578366776739572,1.5609900003508912,14308800
1990-07-02,1.5767583847045898,1.5830650325227762,1.5546833850626502,1.5799117086136831,11436000
1990-07-03,1.5830646753311157,1.5830646753311155,1.5704508051147528,1.5704508051147528,11772000
1990-07-05,1.560990571975708,1.573604444728434,1.5452227979652393,1.5704511208967729,13682400
1990-07-06,1.5767583847045898,1.5862189338579653,1.5578372863978391,1.5578372863978391,14976000
1990-07-09,1.6524412631988525,1.6650551246986536,1.6082918818111995,1.6145991012738832,32146800
1990-07-10,1.6839773654937744,1.7281267772891575,1.6524424013119092,1.6839773654937746,54787200
1990-07-11,1.7028976678848267,1.709204888759632,1.6713627183621915,1.6965904470100215,44810400
1990-07-12,1.7407411336898804,1.7407411336898804,1.6965917095629504,1.7028989351314048,34177200
