Close,High,Low,Open,Volume
CAVA,CAVA,CAVA,CAVA,CAVA
43.779998779296875,47.88999938964844,40.0,42.0,16751800
38.150001525878906,46.68000030517578,36.45000076293945,44.869998931884766,8417500
38.43000030517578,39.47999954223633,37.564998626708984,38.0,1607200
38.34000015258789,39.20000076293945,37.900001525878906,38.43000030517578,738600
39.15999984741211,40.13999938964844,37.59000015258789,38.0,2365600
40.150001525878906,40.810001373291016,38.70000076293945,39.0,1118800
42.59000015258789,43.22999954223633,40.25,40.650001525878906,1645000
45.54999923706055,46.13999938964844,42.61199951171875,42.869998931884766,1801000
42.209999084472656,45.54999923706055,41.22999954223633,45.54999923706055,1984600
43.529998779296875,44.20000076293945,42.62900161743164,42.689998626708984,947500
40.95000076293945,44.5,40.290000915527344,43.70000076293945,1947400
39.47999954223633,41.064998626708984,38.45000076293945,41.0,1574700
38.040000915527344,39.43000030517578,37.06999969482422,38.970001220703125,1650300
39.20000076293945,40.400001525878906,37.2599983215332,37.43000030517578,1304700
39.619998931884766,41.599998474121094,38.75,39.52000045776367,916900
44.0,44.099998474121094,40.5099983215332,40.5099983215332,2520200
45.45000076293945,47.0,43.369998931884766,45.79999923706055,3043900
52.0099983215332,52.25,46.21500015258789,47.439998626708984,4386000
47.68000030517578,54.86000061035156,46.81999969482422,54.220001220703125,5134300
47.66999816894531,49.2400016784668,45.85499954223633,47.20000076293945,2043100
47.619998931884766,49.709999084472656,46.540000915527344,47.66999816894531,1262000
51.02000045776367,51.4900016784668,47.25,47.619998931884766,1905800
48.52000045776367,51.939998626708984,47.88999938964844,51.84000015258789,1813900
49.560001373291016,50.43000030517578,48.220001220703125,48.220001220703125,1191300
48.779998779296875,49.75,47.650001525878906,49.75,865300
53.279998779296875,53.32600021362305,49.099998474121094,49.33000183105469,2097100
51.849998474121094,53.45000076293945,51.060001373291016,53.22999954223633,1687200
51.630001068115234,52.5,50.25,51.79999923706055,898300
49.880001068115234,53.249000549316406,49.599998474121094,51.689998626708984,1323700
52.90999984741211,53.099998474121094,50.25,50.525001525878906,843600
57.11000061035156,57.290000915527344,53.11000061035156,53.66999816894531,2364200
56.9900016784668,57.7400016784668,54.5,56.38999938964844,952800
55.31999969482422,58.099998474121094,54.150001525878906,56.0,1471900
55.68000030517578,57.15999984741211,54.77000045776367,55.380001068115234,712200
53.439998626708984,56.810001373291016,52.81999969482422,56.54999923706055,925600
52.959999084472656,54.220001220703125,52.060001373291016,53.68000030517578,621100
50.5099983215332,52.20000076293945,49.71500015258789,52.20000076293945,1081800
48.060001373291016,50.84000015258789,47.5099983215332,50.5099983215332,964300
48.09000015258789,50.720001220703125,47.869998931884766,48.20000076293945,872200
48.47999954223633,49.20000076293945,47.709999084472656,47.75,621700
47.849998474121094,48.87699890136719,46.619998931884766,48.58000183105469,966800
46.38999938964844,48.46699905395508,45.849998474121094,47.08000183105469,2356600
46.93000030517578,51.15999984741211,44.56999969482422,49.5,8425400
42.369998931884766,47.38999938964844,42.150001525878906,47.25,3611600
43.11000061035156,43.97999954223633,40.88999938964844,42.0,1939800
41.689998626708984,43.779998779296875,41.63999938964844,42.95000076293945,1215300
42.75,42.880001068115234,40.61000061035156,41.75,1158500
44.84000015258789,45.630001068115234,42.29999923706055,42.5,2098600
42.650001525878906,44.880001068115234,41.81999969482422,44.79999923706055,1345400
41.619998931884766,43.439998626708984,41.58000183105469,43.11000061035156,1044500
41.93000030517578,43.20000076293945,41.400001525878906,41.619998931884766,1016500
44.599998474121094,44.970001220703125,41.599998474121094,41.7599983215332,2244200
45.5,46.099998474121094,43.54999923706055,44.5,1273900
44.40999984741211,45.93299865722656,44.130001068115234,45.709999084472656,945100
43.81999969482422,45.369998931884766,43.48500061035156,44.95000076293945,570000
42.150001525878906,43.816001892089844,41.93000030517578,43.29999923706055,1457500
42.529998779296875,43.176998138427734,41.70000076293945,42.060001373291016,801000
41.0099983215332,41.900001525878906,40.31999969482422,41.900001525878906,1653500
39.18000030517578,41.45000076293945,39.02000045776367,40.959999084472656,1378100
37.560001373291016,39.58000183105469,37.43000030517578,39.369998931884766,1917000
35.9900016784668,37.2400016784668,35.869998931884766,36.939998626708984,4154700
35.63999938964844,37.09000015258789,34.880001068115234,35.5,2056100
36.060001373291016,36.70000076293945,35.0,36.0,1347500
35.41999816894531,35.95500183105469,34.41999816894531,35.72999954223633,4204700
34.36000061035156,35.41999816894531,34.130001068115234,35.0,1085300
33.29999923706055,34.257999420166016,32.20000076293945,34.09000015258789,2132500
31.729999542236328,33.88800048828125,31.68000030517578,33.31999969482422,1267600
30.389999389648438,31.700000762939453,30.389999389648438,31.079999923706055,2077500
30.889999389648438,31.360000610351562,30.389999389648438,30.559999465942383,1046900
32.41999816894531,32.68000030517578,30.649999618530273,30.8799991607666,1877700
32.290000915527344,33.5,31.735000610351562,31.959999084472656,1501400
31.420000076293945,32.630001068115234,31.3700008392334,32.189998626708984,1227800
31.190000534057617,31.690000534057617,29.91699981689453,31.389999389648438,1408400
30.6299991607666,32.20600128173828,30.110000610351562,31.639999389648438,1154800
31.0,31.100000381469727,29.770000457763672,30.399999618530273,1179900
29.979999542236328,30.738000869750977,29.299999237060547,30.709999084472656,1179500
31.260000228881836,31.270000457763672,29.049999237060547,30.0,1298400
30.6299991607666,31.694000244140625,30.010000228881836,31.030000686645508,1337300
31.610000610351562,32.150001525878906,30.09000015258789,30.6299991607666,1655600
31.40999984741211,31.670000076293945,30.540000915527344,30.75,1003900
32.08000183105469,32.619998931884766,30.940000534057617,31.75,1212200
