Close,High,Low,Open,Volume
SMFL,SMFL,SMFL,SMFL,SMFL
8442.0,10237.5009765625,7119.00048828125,10080.0009765625,1536
5796.00048828125,7528.50048828125,5733.00048828125,7465.50048828125,1435
4221.0,5638.50048828125,4189.5,5040.00048828125,1782
3748.500244140625,4158.0,3654.000244140625,4158.0,942
3433.500244140625,3748.500244140625,3307.500244140625,3717.000244140625,496
3874.500244140625,4000.500244140625,3055.500244140625,3087.000244140625,763
3528.315185546875,3748.500244140625,3402.000244140625,3717.000244140625,293
3461.22021484375,3528.000244140625,3339.000244140625,3402.000244140625,116
3150.315185546875,3465.000244140625,3055.500244140625,3402.000244140625,214
3197.250244140625,3339.000244140625,3150.000244140625,3181.500244140625,109
3402.000244140625,3582.4951171875,3150.000244140625,3181.500244140625,247
2992.500244140625,3402.000244140625,2932.650146484375,3307.500244140625,254
2787.750244140625,3055.500244140625,2772.000244140625,2945.250244140625,213
2590.2451171875,2746.800048828125,2523.780029296875,2743.650146484375,248
3150.000244140625,3969.000244140625,2709.000244140625,2740.500244140625,3875
2954.7001953125,3118.500244140625,2803.500244140625,3118.500244140625,1083
2992.18505859375,3213.000244140625,2704.275146484375,2872.800048828125,523
2630.250244140625,2976.750244140625,2570.400146484375,2929.18505859375,325
3019.590087890625,3276.000244140625,2646.630126953125,2679.39013671875,879
2836.5751953125,3118.500244140625,2740.500244140625,2929.500244140625,374
3307.500244140625,3906.000244140625,3059.59521484375,3654.000244140625,12854
3181.500244140625,3276.000244140625,2932.965087890625,3244.500244140625,2046
2929.815185546875,3181.500244140625,2866.500244140625,3037.860107421875,2249
3244.500244140625,4189.5,3150.000244140625,3874.500244140625,17159
3339.000244140625,3370.500244140625,3073.770263671875,3087.000244140625,1441
3591.000244140625,3701.250244140625,3245.76025390625,3496.500244140625,2917
3276.000244140625,3528.000244140625,3244.500244140625,3528.000244140625,1082
3149.68505859375,3307.500244140625,3058.965087890625,3307.500244140625,1019
3181.500244140625,3181.500244140625,3087.000244140625,3102.750244140625,446
3307.500244140625,3433.500244140625,3090.465087890625,3146.22021484375,868
3528.000244140625,3559.500244140625,3181.500244140625,3181.500244140625,795
3465.000244140625,3654.000244140625,3370.500244140625,3622.500244140625,940
3717.000244140625,3717.000244140625,3244.500244140625,3465.000244140625,799
3717.000244140625,3780.000244140625,3528.000244140625,3622.500244140625,379
3654.000244140625,3685.500244140625,3402.000244140625,3591.000244140625,437
3465.000244140625,3528.000244140625,3339.000244140625,3496.500244140625,395
3307.500244140625,3433.500244140625,3244.500244140625,3276.000244140625,328
3307.500244140625,3307.500244140625,3180.55517578125,3181.500244140625,425
3213.000244140625,3496.500244140625,3181.500244140625,3181.500244140625,337
3276.000244140625,3370.500244140625,3150.000244140625,3150.000244140625,226
3150.000244140625,3307.815185546875,3150.000244140625,3213.000244140625,115
2992.500244140625,3150.000244140625,2929.500244140625,3150.000244140625,225
3181.500244140625,3244.500244140625,2940.525146484375,2992.500244140625,251
3108.420166015625,3213.000244140625,2992.500244140625,3181.500244140625,270
2992.500244140625,3181.500244140625,2929.500244140625,3181.500244140625,195
2960.3701171875,3069.990234375,2898.630126953125,3024.000244140625,93
2751.840087890625,2929.500244140625,2715.93017578125,2929.500244140625,131
2583.000244140625,2825.235107421875,2558.115234375,2751.840087890625,153
2557.800048828125,2674.35009765625,2520.000244140625,2583.000244140625,136
2513.070068359375,2583.000244140625,2402.190185546875,2583.000244140625,95
2583.000244140625,2705.53515625,2526.300048828125,2526.300048828125,72
2573.550048828125,2614.18505859375,2488.500244140625,2573.550048828125,58
2624.895263671875,2656.080078125,2547.090087890625,2547.090087890625,66
2781.4501953125,2929.500244140625,2646.315185546875,2705.22021484375,221
2670.255126953125,2803.500244140625,2614.500244140625,2700.4951171875,116
2849.490234375,3043.215087890625,2549.925048828125,2561.580078125,439
2992.500244140625,3119.76025390625,2682.5400390625,2898.000244140625,238
2770.425048828125,4284.0,2592.4501953125,3118.500244140625,4897
1947.9600830078125,2614.500244140625,1890.0001220703125,2614.500244140625,1153
1724.31005859375,1890.0001220703125,1576.2601318359375,1889.68505859375,354
1704.9376220703125,1827.0001220703125,1669.5001220703125,1707.300048828125,164
1732.5001220703125,1851.8851318359375,1669.5001220703125,1716.7501220703125,202
1858.5001220703125,1921.5001220703125,1764.0001220703125,1767.150146484375,273
1883.070068359375,1890.0001220703125,1764.0001220703125,1821.01513671875,123
1732.5001220703125,1852.2000732421875,1685.2501220703125,1852.2000732421875,158
1638.3150634765625,1874.2501220703125,1543.5001220703125,1805.580078125,104
1496.2501220703125,1744.7850341796875,1452.465087890625,1669.5001220703125,297
1370.2501220703125,1462.5450439453125,1199.52001953125,1462.5450439453125,285
1393.8751220703125,1512.0001220703125,1354.5001220703125,1357.6500244140625,124
1496.2501220703125,1606.5001220703125,1392.300048828125,1392.300048828125,108
1543.5001220703125,1575.0001220703125,1420.6500244140625,1465.695068359375,167
1553.8951416015625,1563.97509765625,1449.0001220703125,1497.195068359375,58
1480.18505859375,1575.0001220703125,1455.9300537109375,1512.0001220703125,48
1603.0350341796875,1638.0001220703125,1464.7501220703125,1512.0001220703125,135
1564.2900390625,1732.5001220703125,1480.5001220703125,1573.7401123046875,90
1459.7100830078125,1543.5001220703125,1423.800048828125,1543.5001220703125,100
1392.300048828125,1417.5001220703125,1296.22509765625,1417.5001220703125,113
1398.60009765625,1567.4400634765625,1323.0001220703125,1392.300048828125,225
1448.0550537109375,1483.3350830078125,1363.6351318359375,1449.630126953125,75
1354.5001220703125,1433.2501220703125,1329.300048828125,1402.695068359375,56
1228.5001220703125,1326.780029296875,1228.5001220703125,1326.780029296875,68
1323.0001220703125,1433.2501220703125,1228.8150634765625,1247.0850830078125,87
1307.2501220703125,1380.330078125,1276.0650634765625,1322.68505859375,89
1291.18505859375,1354.8150634765625,1228.8150634765625,1354.5001220703125,74
1291.5001220703125,1345.050048828125,1257.1650390625,1285.2000732421875,104
1368.675048828125,1401.7501220703125,1231.6500244140625,1260.0001220703125,256
1417.18505859375,1433.2501220703125,1327.72509765625,1327.72509765625,165
1704.7801513671875,2394.000244140625,1641.150146484375,2114.280029296875,16087
1775.6551513671875,1795.18505859375,1519.56005859375,1616.8951416015625,1290
1827.0001220703125,1846.8450927734375,1575.0001220703125,1583.820068359375,667
1993.9500732421875,2016.0001220703125,1682.10009765625,1732.5001220703125,844
2078.68505859375,2110.18505859375,1890.0001220703125,2039.6251220703125,539
1684.6201171875,1963.3951416015625,1575.0001220703125,1953.0001220703125,452
1644.9300537109375,1791.4051513671875,1606.8150634765625,1638.0001220703125,131
1592.3250732421875,1669.5001220703125,1575.0001220703125,1575.0001220703125,135
1594.215087890625,1656.900146484375,1575.0001220703125,1656.900146484375,139
1560.5101318359375,1631.7000732421875,1513.89013671875,1575.0001220703125,172
1697.5350341796875,1827.0001220703125,1543.8150634765625,1543.8150634765625,111
1573.425048828125,1685.2501220703125,1543.5001220703125,1685.2501220703125,126
1540.0350341796875,1606.5001220703125,1449.0001220703125,1573.425048828125,78
1414.35009765625,1527.7501220703125,1386.0001220703125,1527.7501220703125,203
1401.43505859375,1471.6800537109375,1291.5001220703125,1449.0001220703125,139
1448.68505859375,1480.5001220703125,1354.8150634765625,1395.4500732421875,73
1440.81005859375,1480.18505859375,1338.7501220703125,1475.4600830078125,93
1454.6700439453125,1462.860107421875,1386.0001220703125,1456.8751220703125,52
1539.7200927734375,1571.85009765625,1406.47509765625,1449.0001220703125,125
1523.655029296875,1606.5001220703125,1512.0001220703125,1606.5001220703125,64
1474.2000732421875,1544.130126953125,1433.2501220703125,1544.130126953125,69
1387.5750732421875,1558.6201171875,1354.8150634765625,1512.0001220703125,70
1433.2501220703125,1480.18505859375,1323.0001220703125,1430.4150390625,41
1435.14013671875,1480.5001220703125,1354.5001220703125,1403.3250732421875,71
1543.18505859375,1606.5001220703125,1386.0001220703125,1417.5001220703125,796
1511.68505859375,1575.0001220703125,1335.60009765625,1543.5001220703125,125
1449.0001220703125,1480.5001220703125,1387.2601318359375,1466.3250732421875,79
1478.610107421875,1512.3150634765625,1401.7501220703125,1405.530029296875,89
1574.68505859375,2016.0001220703125,1480.5001220703125,1575.0001220703125,770
1557.675048828125,1692.81005859375,1512.0001220703125,1648.7100830078125,149
1501.9200439453125,1669.5001220703125,1480.8150634765625,1564.2900390625,122
1889.68505859375,1890.0001220703125,1575.0001220703125,1643.985107421875,520
1890.0001220703125,2079.0,1748.2501220703125,2016.0001220703125,542
1921.5001220703125,2015.68505859375,1795.8150634765625,1978.2000732421875,264
1984.5001220703125,2127.8251953125,1953.0001220703125,2101.050048828125,669
1983.8701171875,2034.900146484375,1827.0001220703125,1954.2601318359375,244
1993.9500732421875,2047.5001220703125,1893.150146484375,1983.5550537109375,274
1905.7501220703125,2047.5001220703125,1836.4500732421875,1978.2000732421875,252
1770.300048828125,1953.0001220703125,1764.0001220703125,1858.8150634765625,135
1789.51513671875,1827.0001220703125,1658.1600341796875,1795.5001220703125,110
1754.550048828125,1804.9500732421875,1675.800048828125,1735.965087890625,77
1754.235107421875,1802.1151123046875,1606.5001220703125,1802.1151123046875,79
1730.610107421875,1748.2501220703125,1669.8150634765625,1748.2501220703125,29
1779.7501220703125,1786.050048828125,1609.650146484375,1678.6351318359375,79
1700.68505859375,1779.7501220703125,1640.205078125,1731.8701171875,84
1668.5550537109375,1701.0001220703125,1606.5001220703125,1669.8150634765625,42
1787.9400634765625,1827.0001220703125,1512.945068359375,1544.445068359375,1134
1748.2501220703125,1800.8865966796875,1678.9500732421875,1764.0001220703125,109
1763.68505859375,1779.7501220703125,1661.6251220703125,1777.5450439453125,86
1820.3851318359375,1885.9051513671875,1638.0001220703125,1732.5001220703125,115
1791.4051513671875,1827.0001220703125,1732.5001220703125,1827.0001220703125,59
1743.840087890625,1823.85009765625,1701.0001220703125,1737.5400390625,30
1763.68505859375,1795.5001220703125,1606.8150634765625,1727.4600830078125,20
1795.5001220703125,1795.5001220703125,1622.2501220703125,1622.2501220703125,32
1794.8701171875,1795.5001220703125,1701.0001220703125,1795.5001220703125,41
1858.5001220703125,1882.1251220703125,1743.2100830078125,1770.9300537109375,46
1854.7200927734375,1856.610107421875,1771.8751220703125,1771.8751220703125,42
1852.2000732421875,1852.2000732421875,1748.2501220703125,1798.965087890625,63
1795.5001220703125,1852.2000732421875,1752.0301513671875,1787.7196044921875,40
