Price,Close,High,Low,Open,Volume
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL
Date,,,,,
1990-01-02,0.4775278568267822,0.48000178248066855,0.4552595634427127,0.4626820571380231,35510400
1990-01-03,0.42556875944137573,0.4824765076374241,0.42309488139033863,0.4775278914549057,179844300
1990-01-04,0.43793967366218567,0.43793967366218567,0.41567215315503453,0.42556856878831845,125278650
1990-01-05,0.4131975769996643,0.43793979351892637,0.408248961679753,0.43793979351892637,51017850
1990-01-08,0.42804333567619324,0.4329911382414526,0.4033003091422271,0.41319753886870725,33161400
1990-01-09,0.40824902057647705,0.43299124066521666,0.40577514259977043,0.42804343692955793,64322100
1990-01-10,0.3859807550907135,0.4082490763540635,0.36371324612564737,0.4082490763540635,184303350
1990-01-11,0.38350674510002136,0.3983525671662951,0.3785581536720097,0.3859806466105591,70457850
1990-01-12,0.3736095130443573,0.3785581280282663,0.36618702060861175,0.3785581280282663,55201500
1990-01-15,0.36371302604675293,0.3711355404712409,0.35876443622227505,0.3711355404712409,56218050
1990-01-16,0.3909292221069336,0.3934039356634354,0.35381590111451205,0.3637131068534569,67456800
1990-01-17,0.4008265435695648,0.4082490378949757,0.3835068167566362,0.39092933497317084,54464400
1990-01-18,0.4107235074043274,0.4131973838678258,0.38845517891327275,0.40082628139054927,77731650
1990-01-19,0.40330031514167786,0.4156722347416946,0.40330031514167786,0.4107236675870744,42071400
1990-01-22,0.3859807550907135,0.4033004596441204,0.3859807550907135,0.4033004596441204,35433450
1990-01-23,0.38103288412094116,0.3958778706463452,0.378558170204273,0.385980663466975,37158750
1990-01-24,0.40330031514167786,0.40824893007853297,0.36123840218986847,0.38103283804617144,50001300
1990-01-25,0.4008265435695648,0.4181462703824934,0.39587792732580596,0.4033004216512168,42642450
1990-01-26,0.40330031514167786,0.4107236675870744,0.3934039453481954,0.4008264377133642,22765050
1990-01-29,0.4156723916530609,0.42062019615966034,0.40577520582551607,0.40577520582551607,35328150
1990-01-30,0.4057750999927521,0.4181462087381362,0.39340399124736797,0.4156722832389501,44258400
1990-01-31,0.42556875944137573,0.42804344979061015,0.40577515479174636,0.40577515479174636,45080550
1990-02-01,0.4181462526321411,0.42556874664246636,0.41319763659845155,0.42556874664246636,29824200
1990-02-02,0.4206201732158661,0.42309491152360085,0.4156723689791572,0.4181462949886368,33477300
1990-02-05,0.4057750999927521,0.42062008645508175,0.398352582870467,0.42062008645508175,37924200
1990-02-06,0.39340391755104065,0.4008264093917506,0.388455302963845,0.4008264093917506,32148900
1990-02-07,0.4230946898460388,0.42804325600598525,0.38350663838872007,0.3934038662730635,114469200
1990-02-08,0.4305172860622406,0.44041446858609334,0.4206200557561509,0.423094793372806,76731300
1990-02-09,0.4453631043434143,0.44536310434341436,0.42556869059770325,0.4305173059796908,41083200
1990-02-12,0.45031073689460754,0.4527854259063497,0.43546575645074576,0.4453629356844188,44959050
1990-02-13,0.4552595019340515,0.4602080693068904,0.44288839408649455,0.45031088677897557,34165800
1990-02-14,0.46763062477111816,0.47257919230257933,0.4527855911280739,0.4552595165270157,45538200
1990-02-15,0.47257930040359497,0.47505403866667995,0.46515680577532,0.46763073174016445,34214400
1990-02-16,0.45278555154800415,0.4775277658733783,0.44783698444912,0.47257915099225983,39762900
1990-02-20,0.44288837909698486,0.445363068848663,0.42309477922685906,0.445363068848663,27697950
1990-02-21,0.44288837909698486,0.45278556128993064,0.4280433464322143,0.44288837909698486,33424650
1990-02-22,0.44288837909698486,0.45278556128993064,0.4404144538610725,0.44288837909698486,38268450
1990-02-23,0.4305172860622406,0.44041446858609334,0.423094793372806,0.44041446858609334,46761300
1990-02-26,0.435465931892395,0.435465931892395,0.4230948231784125,0.4305173163907368,27843750
1990-02-27,0.4453631043434143,0.44536310434341436,0.4305173059796908,0.4354659213616784,27475200
1990-02-28,0.44288837909698486,0.45773417627752117,0.41814616423926854,0.445363068848663,38965050
1990-03-01,0.4404143989086151,0.45031081535097534,0.43299109509558487,0.4428883238358449,58186350
1990-03-02,0.4651567339897156,0.46763065957276995,0.4404145156601641,0.4404145156601641,64091250
1990-03-05,0.47010520100593567,0.4725790780244107,0.4626818975725671,0.46515658688890044,40374450
1990-03-06,0.48000165820121765,0.4849502249613854,0.4676305518853001,0.47010524141434806,72576000
1990-03-07,0.47257930040359497,0.48742514974063483,0.470105422221,0.4800018428141194,50203800
1990-03-08,0.47505396604537964,0.477527843849794,0.4725792281606068,0.4725792281606068,42213150
1990-03-09,0.4849504232406616,0.48495042324066157,0.47257931186662905,0.47505405018974206,45817650
1990-03-12,0.4973214864730835,0.5022701025597638,0.4824764982934702,0.4849503762965966,60081750
1990-03-13,0.5072187185287476,0.5121673346142795,0.4973214863576836,0.4973214863576836,76067100
1990-03-14,0.5072187185287476,0.5121673346142795,0.4923737303525789,0.5072187185287476,44420400
1990-03-15,0.5171160101890564,0.5195898884762047,0.5072187768794105,0.5072187768794105,44695800
1990-03-16,0.527012050151825,0.5344353526978008,0.5220642489241155,0.5220642489241155,59741550
1990-03-19,0.5567029714584351,0.5616515858748984,0.517115776287003,0.5270121450397924,61021350
1990-03-20,0.529486894607544,0.5591776739347654,0.5195896655443407,0.5567029844111169,61102350
1990-03-21,0.5195897221565247,0.5319608297933509,0.514641107085744,0.5294869522980861,41565150
1990-03-22,0.4898989498615265,0.5220644738106182,0.47505396297041325,0.5195897837241058,110840400
1990-03-23,0.4997960031032562,0.5047446169972674,0.4874248984082516,0.48989877531523396,79509600
1990-03-26,0.4874250590801239,0.5096925388232227,0.46763064476139227,0.4997961678530666,64220850
1990-03-27,0.5022698640823364,0.507218477819418,0.47505377864841714,0.48742488295111125,53707050
1990-03-28,0.346393346786499,0.3711355563425083,0.34144473285928667,0.3711355563425083,834838650
1990-03-29,0.3661869764328003,0.37360946797311645,0.35628977155007213,0.35628977155007213,261771750
1990-03-30,0.3736095130443573,0.3785581280282663,0.3612384056247028,0.36618702060861175,128810250
1990-04-02,0.3760841190814972,0.37855801971662795,0.3612383022685187,0.3736094061485982,78780600
1990-04-03,0.38350674510002136,0.38845536041915235,0.37360953835287863,0.37608425216147195,108216000
1990-04-04,0.3661869764328003,0.3835066728558446,0.36123836204587884,0.3835066728558446,73458900
1990-04-05,0.34886735677719116,0.3637131803303,0.34391876485356937,0.3637131803303,92263050
1990-04-06,0.3191765546798706,0.35134208054208294,0.31422793872838456,0.34886736641726024,187782300
1990-04-09,0.3340223431587219,0.3364962208314533,0.31670261920866416,0.31917652077251535,108078300
1990-04-10,0.33649617433547974,0.34144478907747133,0.33154758348460467,0.33402229700458086,59514750
1990-04-11,0.324125200510025,0.3439188060601889,0.31670268204764945,0.3364962875978133,98099100
1990-04-12,0.3142278790473938,0.32412510907059466,0.31175400158171396,0.32412510907059466,102554100
1990-04-16,0.32165130972862244,0.3241252118700421,0.31175410045754365,0.314227978707838,59486400
1990-04-17,0.3340223431587219,0.34144483625722877,0.3142279053467399,0.3216512346344396,46376550
1990-04-18,0.3265988826751709,0.3414446990977639,0.324125005996204,0.3340222089808959,71749800
1990-04-19,0.3191765546798706,0.3265990485668976,0.31422793872838456,0.3265990485668976,40832100
1990-04-20,0.3142278790473938,0.321651207713797,0.31175400158171396,0.31917649405899423,62722350
1990-04-23,0.31670254468917847,0.3191764456709256,0.30433143907579296,0.31422783140954935,39171600
1990-04-24,0.3142278790473938,0.32659898653627456,0.31175400158171396,0.3167025927021966,34911000
1990-04-25,0.3142278790473938,0.31917649405899423,0.31175400158171396,0.3142278790473938,27297000
1990-04-26,0.31670254468917847,0.3191764456709256,0.3068053400575401,0.31422783140954935,30767850
1990-04-27,0.3068053424358368,0.31670254714419643,0.3018567281360998,0.31670254714419643,41476050
1990-04-30,0.3142278790473938,0.3142278790473938,0.30185677155851304,0.30680538657011347,52722900
1990-05-01,0.29196032881736755,0.31917644059288197,0.2894856155771107,0.3142278264102373,110147850
1990-05-02,0.3142278790473938,0.3167025927021966,0.28701178660395243,0.29196037772443506,82275750
1990-05-03,0.34144482016563416,0.34391872161289544,0.32659899847908075,0.32659899847908075,234288450
1990-05-04,0.3562897741794586,0.3587644875401338,0.3414447670981567,0.3414447670981567,118458450
1990-05-07,0.35876449942588806,0.35876449942588806,0.35134198369377406,0.3562897859832264,86005800
1990-05-08,0.3538159132003784,0.35628981454341246,0.3439187071233586,0.35628981454341246,69141600
