Price,Close,High,Low,Open,Volume
Ticker,MA,MA,MA,MA,MA
Date,,,,,
2006-05-25,4.1801557540893555,4.184699505738189,3.653092695672855,3.662180198970522,395343000
2006-05-26,4.082919597625732,4.247399331733053,4.008403584213066,4.207415552161156,103044000
2006-05-30,3.998408794403076,4.0874643061403155,3.8939047051265288,4.086555642752569,49898000
2006-05-31,4.083829879760742,4.121996348114079,4.030214831369563,4.030214831369563,30002000
2006-06-01,4.317372798919678,4.370987840995055,4.0801943116629245,4.082920735261818,62344000
2006-06-02,4.270119667053223,4.425512409707273,4.251945095007205,4.407337837661254,37253000
2006-06-05,4.466403961181641,4.475491461128175,4.271027045489626,4.275570795462893,37188000
2006-06-06,4.389162063598633,4.600896224930973,4.343725862584741,4.541828773628641,49045000
2006-06-07,4.325550079345703,4.398248327180801,4.2483080826919775,4.391887252161017,25013000
2006-06-08,4.33645486831665,4.33645486831665,4.134717342032642,4.325550476792043,34439000
2006-06-09,4.341909885406494,4.4346005188382,4.33282281479878,4.4346005188382,13372000
2006-06-12,4.266483783721924,4.384618251335778,4.20741633325707,4.361900367808863,14546000
2006-06-13,4.134718894958496,4.302833779993977,4.11654432450374,4.1983296748921735,16716000
2006-06-14,4.100188255310059,4.130176326814176,4.03839435141462,4.0801959187632715,15971000
2006-06-15,4.175611972808838,4.19106055497884,4.101096352887188,4.125632004974365,16500000
2006-06-16,4.091099262237549,4.18015478056065,4.08928193532766,4.1347185746021085,12280000
2006-06-19,4.029306411743164,4.130175436572595,4.007496752326215,4.130175436572595,11509000
2006-06-20,4.000227451324463,4.089282992674234,3.950247481852211,4.065656003472948,23792000
2006-06-21,4.116546154022217,4.1692521284439925,3.9984111769055493,4.000228504763919,18063000
2006-06-22,4.234678745269775,4.266484568022802,4.169250206059228,4.216504175117731,13038000
2006-06-23,4.266483783721924,4.355539291090791,4.259213610344824,4.270118437094621,11612000
2006-06-26,4.316463947296143,4.316463947296143,4.219230031720862,4.266483994426428,8565000
2006-06-27,4.29919958114624,4.364628134969492,4.2937471655513,4.3164654916442124,9826000
2006-06-28,4.267393112182617,4.307376905409289,4.225591558670427,4.257396947217989,8756000
2006-06-29,4.361903190612793,4.370081599309868,4.266486544777009,4.266486544777009,14470000
2006-06-30,4.361903190612793,4.361903190612793,4.234680707287659,4.330097353123443,25964000
2006-07-03,4.298288822174072,4.361900017562883,4.253761288722977,4.352812518229131,7029000
2006-07-05,4.325550079345703,4.34735929370679,4.244672996973928,4.307375084071191,13266000
2006-07-06,4.252853870391846,4.302834269819038,4.251945206763059,4.293746766899189,8097000
2006-07-07,4.191061496734619,4.2573987253055705,4.157438333858943,4.2483116533464775,8380000
2006-07-10,4.224682807922363,4.231952548966514,4.191059659783789,4.198329400827939,4978000
2006-07-11,4.211959362030029,4.224681513287624,4.116542794282287,4.224681513287624,8079000
2006-07-12,4.139260292053223,4.216502288976217,4.138351628949477,4.216502288976217,7672000
2006-07-13,4.063838958740234,4.105640524594804,4.025672047898032,4.105640524594804,16625000
2006-07-14,3.9938669204711914,4.060204145416575,3.9893231680819268,4.054751729212673,9663000
2006-07-17,3.99750018119812,4.013856989014636,3.9756905263549265,3.990230007373136,6458000
2006-07-18,3.9893198013305664,4.007494362233286,3.968419251284509,3.9974986353920032,12483000
2006-07-19,4.114726543426514,4.130175123227472,3.98023480940144,3.9902305414458836,15840000
2006-07-20,4.139260292053223,4.160161276702331,4.09836785249023,4.125629478865559,8829000
2006-07-21,4.114726543426514,4.1392621917511425,4.068381670655513,4.1392621917511425,8510000
2006-07-24,4.089282989501953,4.137445631557057,4.088374325812765,4.1301758887275355,5017000
2006-07-25,4.187423229217529,4.216502617380953,4.103820150741102,4.107455236754944,6900000
2006-07-26,4.241949558258057,4.34827057132159,4.161981090903675,4.192877821479505,10338000
2006-07-27,4.2274088859558105,4.286476345631353,4.2274088859558105,4.26194069827627,6009000
2006-07-28,4.207417964935303,4.252854182925598,4.20378287683703,4.226501202490188,4339000
2006-07-31,4.168342113494873,4.217413416295191,4.1674334498602,4.207417682997788,4616000
2006-08-01,4.089282989501953,4.172886115331494,4.062020912246226,4.172886115331494,7390000
2006-08-02,4.545464515686035,4.5481909397230424,4.299198921263904,4.360992377433867,53372000
2006-08-03,4.542735576629639,4.565453884490843,4.420965637152484,4.464584926907015,21689000
2006-08-04,4.548191547393799,4.679957316133626,4.542739131907266,4.570909873035014,14216000
2006-08-07,4.643607139587402,4.661781709410378,4.566365109510776,4.589083430118476,6918000
2006-08-08,4.777189254760742,4.78627675452045,4.639062464950388,4.643606214830243,14073000
2006-08-09,4.80263614654541,4.952576506782505,4.725394090263746,4.816267403524107,15043000
2006-08-10,4.867153644561768,4.898959028540398,4.734479261889929,4.743566328748455,8725000
2006-08-11,4.878058433532715,4.948030711057739,4.838982876391926,4.861701193335464,9078000
2006-08-14,4.928036689758301,4.956207410415037,4.8635172811318,4.884417830878878,6314000
2006-08-15,4.951666831970215,4.9916510643083205,4.930766268842649,4.970750067864771,8553000
2006-08-16,4.931674480438232,5.037087249978733,4.921678314940926,4.966206294596253,15344000
2006-08-17,4.858066558837891,4.928947066669894,4.833530481788676,4.925312413266941,10216000
2006-08-18,4.857156276702881,4.875330839229416,4.767192127199171,4.825350900610382,9343000
2006-08-21,4.9307661056518555,5.047991941304933,4.798091689081535,4.843527901614895,12487000
2006-08-22,5.018911361694336,5.043447439347618,4.925312534526087,4.925312534526087,9761000
2006-08-23,4.961662769317627,5.066166446762782,4.956210354554337,5.041630796985954,10439000
2006-08-24,5.057080268859863,5.075254843501568,4.981655545772966,4.98892528896644,5420000
2006-08-25,4.998010635375977,5.075252652587964,4.991649558663167,5.066165152532035,8016000
2006-08-28,4.999828338623047,5.038903898501155,4.97711045340393,4.984380194006683,3748000
2006-08-29,5.029818058013916,5.05708013591782,5.012552147560782,5.0207309875899675,3211000
2006-08-30,5.02072811126709,5.068890726875435,5.013458372429483,5.041628664589683,5801000
2006-08-31,5.079794883728027,5.104330519900547,5.020727450973547,5.020727450973547,7023000
2006-09-01,5.138862609863281,5.225191672931039,5.086156248910575,5.086156248910575,20559000
2006-09-05,5.166125297546387,5.2015657664992565,5.111601599153318,5.170669047408102,4618000
2006-09-06,5.3505988121032715,5.3505988121032715,5.1406823655270575,5.17067042932366,15694000
2006-09-07,5.46328067779541,5.531435202591952,5.316066366923164,5.316975030367452,26549000
2006-09-08,5.429657459259033,5.56596694038051,5.3878559081586275,5.543248621307614,15176000
2006-09-11,5.622308731079102,5.633213560369647,5.416027371377446,5.429658191332651,17064000
2006-09-12,5.643208980560303,5.647752731050398,5.542339972922865,5.542339972922865,16992000
2006-09-13,5.575056552886963,5.661385678082021,5.534163649730756,5.634123598205862,12355000
2006-09-14,5.705911159515381,5.747712711233251,5.515987066551328,5.529617884870052,13010000
2006-09-15,5.904016017913818,5.924916582405331,5.705912603844294,5.705912603844294,19314000
2006-09-18,5.917645454406738,6.138466708626791,5.843129417326355,5.973986488961639,23656000
2006-09-19,5.892201900482178,6.011245062429564,5.843130167333311,5.906741384389717,17263000
2006-09-20,6.047593593597412,6.06122441156935,5.861303725840107,5.915827864359639,13476000
2006-09-21,6.274775505065918,6.324755456572914,6.089394746166186,6.136648274267497,29063000
2006-09-22,5.991252422332764,6.315668679211616,5.914010394506954,6.270232472636142,29874000
2006-09-25,5.8522186279296875,5.970353578955215,5.652297874914789,5.929460677960529,35677000
2006-09-26,5.997613906860352,6.118474822527537,5.703185691004276,5.7613444900155315,39969000
2006-09-27,6.164818286895752,6.1702706997560455,5.947632169004679,6.088484940167457,19633000
2006-09-28,6.23842716217041,6.262054147517895,6.14755430826314,6.14755430826314,13395000
2006-09-29,6.392910957336426,6.401998458996867,6.139375640769935,6.222070085953049,20056000
2006-10-02,6.357468605041504,6.39290907109175,6.330206974735654,6.39290907109175,17393000
2006-10-03,6.332025527954102,6.442890697073123,6.215708378370301,6.215708378370301,16733000
2006-10-04,6.326572895050049,6.398362501807152,6.247513547942477,6.361104703359613,13679000
2006-10-05,6.605006694793701,6.633213902335777,6.279260566718271,6.349323448664712,25756000
2006-10-06,6.83793830871582,6.901631836849422,6.55222835617042,6.587714260755477,35410000
