Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1990-01-02,0.2609493136405945,0.262700529222768,0.2451874848508065,0.24693870043297997,183198400
1990-01-03,0.26270046830177307,0.2662037170552311,0.26270046830177307,0.2662037170552311,207995200
1990-01-04,0.26357677578926086,0.27145727596242986,0.2609491473800873,0.267954847029612,221513600
1990-01-05,0.2644524574279785,0.26795491057427795,0.2591979709987778,0.2644524574279785,123312000
1990-01-08,0.2662036418914795,0.2662036418914795,0.2591979413810928,0.26270039412717866,101572800
1990-01-09,0.26357677578926086,0.2662036091803172,0.2591979095307925,0.2662036091803172,86139200
1990-01-10,0.2521930932998657,0.2635768437416865,0.2504410599807641,0.2635768437416865,199718400
1990-01-11,0.2416849434375763,0.25394431327387523,0.2416849434375763,0.25394431327387523,211052800
1990-01-12,0.2416849434375763,0.24343618177322343,0.23643048017808138,0.23993372848482145,171897600
1990-01-15,0.23993374407291412,0.25044108123787184,0.23993374407291412,0.24168495913944246,161739200
1990-01-16,0.24431167542934418,0.24518729423113567,0.2294254776952954,0.2346791437402794,214244800
1990-01-17,0.23292797803878784,0.2434361307185064,0.231176763453307,0.2434361307185064,197299200
1990-01-18,0.22679869830608368,0.23467919923713793,0.22592228427903233,0.23117676996748363,273291200
1990-01-19,0.23993374407291412,0.24168495913944246,0.2346792570891517,0.23643049553857387,265137600
1990-01-22,0.23292797803878784,0.24168489275013816,0.23292797803878787,0.23818164517811774,145611200
1990-01-23,0.23643051087856293,0.23993375964019956,0.23117684195521765,0.23643051087856293,140873600
1990-01-24,0.23818156123161316,0.23993359360065325,0.22592219828719606,0.22767423065623615,169792000
1990-01-25,0.2390580177307129,0.24343608850964168,0.23818160388031695,0.23993363656307531,111540800
1990-01-26,0.22942544519901276,0.23818156182804628,0.22592219885293038,0.23818156182804628,181249600
1990-01-29,0.23292797803878784,0.2346791926242687,0.22504668231162167,0.231176763453307,119929600
1990-01-30,0.23818156123161316,0.24168480756892302,0.23117668197565489,0.23292789594392466,116446400
1990-01-31,0.23818156123161316,0.24343604492007195,0.23117668197565489,0.24168480756892302,143942400
1990-02-01,0.23555481433868408,0.24256051454575409,0.23467919534435097,0.241684895551421,117073600
1990-02-02,0.23993374407291412,0.24343619758886464,0.23292804202262335,0.23292804202262335,118473600
1990-02-05,0.24518749117851257,0.24693870680588076,0.23818178688459282,0.23993382091350668,101752000
1990-02-06,0.24343615770339966,0.2451873724830026,0.23818167158055134,0.24343615770339966,73920000
1990-02-07,0.23292797803878784,0.23818164517811774,0.22767431089945797,0.231176763453307,312446400
1990-02-08,0.23117680847644806,0.23467923832953003,0.22592232191271502,0.23292802340298904,186636800
1990-02-09,0.23993374407291412,0.24168495913944246,0.23292804202262335,0.2346792570891517,168078400
1990-02-12,0.23818156123161316,0.24168480756892302,0.2364303472633434,0.23993359360065325,74916800
1990-02-13,0.2416849434375763,0.24518739672597828,0.23643048017808138,0.23818169513083623,102166400
1990-02-14,0.23993374407291412,0.24343619758886464,0.23643049553857387,0.24168495913944246,96062400
1990-02-15,0.23993374407291412,0.23993374407291412,0.2346792570891517,0.23643049553857387,97966400
1990-02-16,0.23719212412834167,0.2424635142669363,0.23719212412834167,0.24070665789995532,127209600
1990-02-20,0.23543518781661987,0.23719206722030217,0.23192147592568124,0.23543518781661987,123244800
1990-02-21,0.23894882202148438,0.24070649826040422,0.22840764389420193,0.23016449909601466,175907200
1990-02-22,0.23192152380943298,0.24246350615447027,0.23192152380943298,0.23894897250044767,195182400
1990-02-23,0.23367835581302643,0.23543521193849715,0.23016462010386962,0.23016462010386962,149956800
1990-02-26,0.23894882202148438,0.24070649826040422,0.23192137775603044,0.23192137775603044,79609600
1990-02-27,0.23543518781661987,0.24070660014869544,0.23543518781661987,0.2389489231657715,73953600
1990-02-28,0.23894882202148438,0.23894882202148438,0.23367823295784315,0.2354350881596559,109334400
1990-03-01,0.2407066375017166,0.2442203733961322,0.23367836813352008,0.23543522435161954,203896000
1990-03-02,0.23719212412834167,0.24422039409213592,0.23367838793616108,0.23543524430314208,104899200
1990-03-05,0.24246346950531006,0.2442203490061689,0.2354352008390174,0.2354352008390174,182470400
1990-03-06,0.2477341741323471,0.2477341741323471,0.24246358014123162,0.24597731728805028,156016000
1990-03-07,0.24861247837543488,0.25300545085167225,0.24597718282050557,0.24597718282050557,204220800
1990-03-08,0.2582761347293854,0.26003299124429685,0.24597727117084323,0.2512478641737982,223843200
1990-03-09,0.25915443897247314,0.26354658968828093,0.25476226479845704,0.25827599944602825,230473600
1990-03-12,0.25739768147468567,0.2635467141472412,0.25476238510905036,0.26178985772289076,163956800
1990-03-13,0.25915443897247314,0.26178973409359946,0.25476226479845704,0.2565191438513468,148579200
1990-03-14,0.2600327730178833,0.2617896515165962,0.2565190629368593,0.25827591797737126,101785600
1990-03-15,0.2582761347293854,0.26706126179988404,0.2565192782144739,0.2565192782144739,120232000
1990-03-16,0.2828737795352936,0.28638751500090337,0.2749670947520639,0.2811169235315956,644761600
1990-03-19,0.29780787229537964,0.29868631184063993,0.28111686410558706,0.2846305753702107,431793600
1990-03-20,0.2907806634902954,0.3022011150198481,0.28638771116369927,0.2969296989023738,391316800
1990-03-21,0.29253727197647095,0.29692942263675903,0.28990197688865643,0.28990197688865643,152734400
1990-03-22,0.2863876223564148,0.2969296068260758,0.2863876223564148,0.2934158935015262,231660800
1990-03-23,0.29692959785461426,0.3022010121781798,0.28814447031266277,0.2899021479596206,227987200
1990-03-26,0.29692959785461426,0.30483630882108015,0.2951727412454213,0.29868647792202907,128060800
1990-03-27,0.29517269134521484,0.2969295476574037,0.2899020989504303,0.29517269134521484,84604800
1990-03-28,0.28990206122398376,0.29605109270376656,0.2881443841029044,0.2951726529328791,102939200
1990-03-29,0.289023756980896,0.29165905407107606,0.2863876623110376,0.2881445192184157,96891200
1990-03-30,0.2828737795352936,0.28814437100460133,0.2811169235315956,0.2811169235315956,223350400
1990-04-02,0.2828737795352936,0.28550907526994745,0.27760318806598583,0.2811169235315956,148769600
1990-04-03,0.29341599345207214,0.29341599345207214,0.28463083919384885,0.28463083919384885,139708800
1990-04-04,0.28990206122398376,0.2951726529328791,0.28638752801934425,0.2916589173075439,149732800
1990-04-05,0.2828737795352936,0.28990204804578124,0.2811169235315956,0.28814437100460133,108192000
1990-04-06,0.28023844957351685,0.28990201263839216,0.2793600099498498,0.282873744986307,118238400
1990-04-09,0.289023756980896,0.29165905407107606,0.27760333085769556,0.2793601877650736,105481600
1990-04-10,0.28990206122398376,0.2951726529328791,0.2881443841029044,0.28990206122398376,131320000
1990-04-11,0.2986864149570465,0.3022009484723114,0.29165894308526646,0.29165894308526646,213158400
1990-04-12,0.3039577603340149,0.3092283517392473,0.29868637134952414,0.3022009043516753,211803200
1990-04-16,0.3074716031551361,0.3109853398053588,0.30395786650491347,0.30571474655913566,226889600
1990-04-17,0.3039577603340149,0.30571463977456803,0.30044322733186374,0.3039577603340149,131107200
1990-04-18,0.3039577603340149,0.3074714957569077,0.29868637134952414,0.3039577603340149,193446400
1990-04-19,0.2828737795352936,0.3030793242983187,0.2811169235315956,0.29341578351139097,481476800
1990-04-20,0.2828737795352936,0.2916589040494792,0.27936004406968384,0.28726595473185923,323523200
1990-04-23,0.27935996651649475,0.2846305565226327,0.2776031110005178,0.2828737010066558,128352000
1990-04-24,0.2723318636417389,0.28463072759945734,0.2705750070698063,0.2811170144555921,303732800
1990-04-25,0.2723318636417389,0.2740887436718929,0.26881815049787366,0.2723318636417389,132574400
1990-04-26,0.2732102870941162,0.2776032610244927,0.26793969423961367,0.27408872705593995,142161600
1990-04-27,0.2749670445919037,0.27760313742494314,0.27233172587977733,0.27408860502119486,116412800
1990-04-30,0.27672484517097473,0.2793601418278134,0.2740887509345889,0.275845607553074,136393600
1990-05-01,0.2784816324710846,0.28111695193017355,0.2767247762899081,0.2793600722907809,163609600
1990-05-02,0.27935996651649475,0.2811168454906789,0.275845434447287,0.27935996651649475,135430400
1990-05-03,0.28111696243286133,0.282873818679675,0.2793600827278307,0.2793600827278307,166308800
1990-05-04,0.28111696243286133,0.28638755463151927,0.2758455491966079,0.28111696243286133,169534400
1990-05-07,0.2916589081287384,0.2934157876152226,0.2793600479769262,0.2793600479769262,135990400
1990-05-08,0.29341599345207214,0.2951728507128107,0.2881445771735565,0.2881445771735565,112459200
1990-05-09,0.29429423809051514,0.29517267793581187,0.2899020857804651,0.2925373818581385,97238400
1990-05-10,0.2907806634902954,0.2934159844882403,0.28463083049840265,0.2934159844882403,179043200
1990-05-11,0.2995648682117462,0.3004432846413671,0.28638756614762534,0.290780516249794,215241600
1990-05-14,0.29341599345207214,0.30044344595325695,0.2899022554723644,0.30044344595325695,226385600
1990-05-15,0.29341599345207214,0.2951728507128107,0.2881445771735565,0.29078067237361843,149385600
1990-05-16,0.29253727197647095,0.2934157114918118,0.2881443002789025,0.2934157114918118,87304000
1990-05-17,0.2916589081287384,0.29692949967176274,0.28814437503470486,0.2934157876152226,153585600
1990-05-18,0.27935996651649475,0.29165882308200153,0.2776031110005178,0.2899019675660246,258462400
1990-05-21,0.2783733904361725,0.2818968746636847,0.2730873525411254,0.2783733904361725,262483200
1990-05-22,0.2915874719619751,0.2924683496406757,0.2818971117967369,0.2827779659521198,301089600
1990-05-23,0.2959916591644287,0.2995151442409565,0.2907064433112888,0.2907064433112888,207513600
1990-05-24,0.2959916591644287,0.2977533899410408,0.29246817408790093,0.2977533899410408,148131200
1990-05-25,0.2818969488143921,0.2871821647842447,0.2748491787133791,0.27837346366005566,323321600
