Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
1990-01-02,3.222792148590088,3.2362205516590166,3.209363745521159,3.209363745521159,1180500
1990-01-03,3.3302180767059326,3.3302180767059326,3.2227917862797333,3.26307668360823,1597200
1990-01-04,3.343646287918091,3.3570746887129292,3.3167897936777715,3.330217887123252,1010100
1990-01-05,3.357076644897461,3.357076644897461,3.3033633177684534,3.357076644897461,936900
1990-01-08,3.357076644897461,3.37050474616756,3.3167917263880895,3.343648236277825,569400
1990-01-09,3.2496490478515625,3.3436472662191865,3.2362209504772212,3.330218861495398,655800
1990-01-10,3.2362220287323,3.2496501305806595,3.22279361953439,3.2362220287323,1230600
1990-01-11,3.1959376335144043,3.2630790758348005,3.195937633514404,3.249650664430881,1338900
1990-01-12,3.169079303741455,3.249649119153098,3.1153662983666632,3.169079303741455,2210100
1990-01-15,3.169079303741455,3.169079303741455,3.142222801054059,3.169079303741455,613800
1990-01-16,3.155651569366455,3.169079668581334,3.1287947562377174,3.142223162802086,1009200
1990-01-17,3.1422224044799805,3.182507307101519,3.1019375018584423,3.155650807803632,844500
1990-01-18,3.115365982055664,3.1690789819768392,3.1019375784006584,3.1422224820162517,702300
1990-01-19,3.1019392013549805,3.115367612035816,3.0616542766620585,3.1019392013549805,881700
1990-01-22,3.007939577102661,3.1019377945384905,2.9945114798614316,3.0885093899478164,846000
1990-01-23,2.9273691177368164,3.034795716037744,2.9005126218362727,3.021367314412784,1272600
1990-01-24,2.940797805786133,2.9676543043024144,2.7930866029224766,2.927369402853289,1248000
1990-01-25,2.9139416217803955,2.9407981231953806,2.887084813015971,2.913941621780396,1087800
1990-01-26,2.8468003273010254,2.887085239042783,2.725945592075753,2.8736571400285205,4777800
1990-01-29,2.7796578407287598,2.8333711381684763,2.7528013456835847,2.8199427369712056,1417800
1990-01-30,2.712515354156494,2.7393718383573082,2.685658562606437,2.712515354156494,1292700
1990-01-31,2.7662312984466553,2.779659708667855,2.6856614518186013,2.7125182722610015,1134300
1990-02-01,2.793086528778076,2.819943026581433,2.76622972362532,2.76622972362532,1519200
1990-02-02,2.8065152168273926,2.8468001257165394,2.766230307938246,2.7796587133511164,1077900
1990-02-05,2.793086528778076,2.819943026581433,2.7796581262016984,2.793086528778076,604800
1990-02-06,2.7796578407287598,2.8065143357739344,2.7528013456835847,2.7930862419260305,711600
1990-02-07,2.793086528778076,2.819943026581433,2.7393732258219634,2.752801628398341,694500
1990-02-08,2.793086528778076,2.8467995243847897,2.793086528778076,2.819943026581433,893400
1990-02-09,2.7796578407287598,2.8199427369712056,2.7662294395314886,2.8199427369712056,830700
1990-02-12,2.793086528778076,2.819943026581433,2.7796581262016984,2.793086528778076,1071300
1990-02-13,2.7662312984466553,2.806516221760682,2.7662312984466553,2.7930881188890555,687000
1990-02-14,2.8333709239959717,2.8333709239959717,2.7393727374190657,2.766229230434177,1067400
